Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Honey Nut Crunch Ice Cream,160,4.5,11
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Cotton Candy Ice Cream,115,4.3,11
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Roasted Californian Almond Ice Cream,95,2.1,3
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Butterscotch Ribbon Ice Cream,80,3.6,5
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Splish Splash Ice Cream,95,5,11
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Roasted Coffee Creme Ice Cream,115,4.8,5
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Hop Scotch Butterscotch Ice Cream,115,4.7,6
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Pralines 'N Cream Ice Cream,115,4.8,9
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Cookies 'N Cream Ice Cream,160,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Lotus Biscoff Ice Cream,115,4.4,12
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Classic & Nuts Ice Creams,Salted Butter Popcorn Ice Cream,115,4.4,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Very Berry Strawberry Ice Cream,80,5,15
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Alphonso Mango Ice Cream,95,4.3,11
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Banana 'N Strawberry Ice Cream,95,5,3
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Black Currant Ice Cream,115,4.7,6
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Tender Coconut Ice Cream,80,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Fruit Overload Ice Cream,95,5,15
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Shooting Star Ice Cream,115,5,7
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Fruit Ice Creams,Blueberry 'N White Chocolate Ice Cream,115,5,3
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Accompaniments,Chocolate Fudge Brownie,105,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Accompaniments,Choco Lava Cake,105,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Accompaniments,Cheesecake (1pc),170,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Accompaniments,Croissant,140,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Ice Cream Rocks,Cotton Candy Ice Cream Rocks,271.19,4.4,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Ice Cream Rocks,Caramel Biscuit Ice Cream Rocks,283.9,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Ice Cream Snacks,Funwich Cookie Sandwich (90ml),84.75,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Ice Cream Snacks,Funwich Caramel Biscuit (90ml),84.75,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Ice Cream Snacks,Choco Fudge Doublet Bar (65ml),72.04,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Very Berry Strawberry Ice Cream  (Family Prepack 700ml),377.12,4.6,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Black Currant Ice Cream (Family Prepack 450ml),347.46,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Hop Scotch Butterscotch Ice Cream (Family Prepack 450 Ml),347.46,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Dutch Chocolate Ice Cream (Family Prepack 700 Ml),432.2,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Alphonso Mango Ice Cream (Family Prepack),432.2,5,4
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Vanilla Ice Cream (Family Prepack),288.14,4.8,4
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Cotton Candy Ice Cream (Family Prepack),347.46,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Family Prepacks,Honey Nut Crunch Ice Cream(family Prepack),347.46,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Mississippi Mud Ice Cream (Tub),570,4.6,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Three Cheers Chocolate Ice Cream (Tub),310,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Dutch Chocolate Ice Cream (Tub),465,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Chocolate Almond Praline Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Mint Milk Chocolate Chips Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Bavarian Chocolate Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Chocolate Mousse Royale Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Gold Medal Ribbon Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Ferrero Moments Mousse Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Naughty Nutella Ice Cream (Tub),570,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Vanilla Ice Cream (Tub),407,4.6,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Butterscotch Ribbon Ice Cream (Tub),310,5,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Roasted Californian Almond Ice Cream (Tub),357,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Splish Splash Ice Cream (Tub),357,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Cotton Candy Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Honey Nut Crunch Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Roasted Coffee Creme Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Hop Scotch Butterscotch Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Pralines 'N Cream Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Cookies 'N Cream Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Lotus Biscoff Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Jello Mello Ice Cream (Tub),357,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Very Berry Strawberry Ice Cream (Tub),310,4.7,1
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Banana 'N Strawberry Ice Cream (Tub),357,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Alphonso Mango Ice Cream (Tub),357,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Fruit Overload Ice Cream (Tub),357,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Black Currant Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Shooting Star Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Blueberry 'N White Chocolate Ice Cream (Tub),415,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Mango & Cream Gelato (Tub),455,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Blueberry Cheesecake Gelato (Tub),455,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Freshly Scooped Tubs,Cotton Candy Burst Gelato (Tub),455,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Gifting And Sharing,Variety Pack,529,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Vanilla Ice Cream.,80,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Alphonso Mango Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Alphonso Mango Ice Cream.,95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Banana 'N Strawberry Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Fruit Overload Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Jello Mello Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Roasted Californian Almond Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Splish Splash Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Bavarian Chocolate Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Blueberry 'N White Chocolate Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Butterscotch Ribbon Ice Cream (Regular Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Alphonso Mango Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Banana 'N Strawberry  Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Bavarian Chocolate Ice Cream (Regular Scoop),160,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Black Currant Ice Cream (Regular Scoop),160,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Chocolate Almond Praline Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Chocolate Mousse Royale Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Crunchy Honeycomb Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Ferrero Moments Mousse Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Cookies 'N Cream Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Cotton Candy Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Cotton Candy Ice Cream.,115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Cotton Candy Ice Cream (Regular Scoop),160,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Dutch Chocolate Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Dutch Chocolate Ice Cream (Small Scoop),95,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Gold Medal Ribbon Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Fruit Overload Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Mint Milk Chocolate Chips Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Mississippi Mud Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Mississippi Mud Ice Cream (Regular Scoop),160,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Hop Scotch Butterscotch Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Honey Nut Crunch Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Lotus Biscoff Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Jello Mello Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Lotus Biscoff Ice Cream (Regular Scoop),160,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Naughty Nutella Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Pralines 'N Cream Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Roasted Coffee Creme Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Rabdi Jalebi Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Salted Butter Popcorn Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Shooting Star Ice Cream (Small Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Roasted Californian Almond Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Splish Splash Ice Cream (Regular Scoop),135,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Tender Coconut Ice Cream (Regular Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Three Cheers Chocolate Ice Cream (Regular Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Vanilla Ice Cream (Regular Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Value Scoops,Very Berry Strawberry Ice Cream (Regular Scoop),115,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Flash Sale,Tender Coconut Ice Cream.(small Scoop),80,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Flash Sale,Very Berry Strawberry Ice Cream.(small Scoop),80,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Flash Sale,Vanilla Ice Cream.(small Scoop),80,0,0
Baskin Robbins - Ice Cream Desserts,RESIDENCY ROAD,Flash Sale,Three Cheers Chocolate Ice Cream.(small Scoop),80,0,0
Andhra Gunpowder,Seshadripuram,Recommended,Veg Family Bucket Biryani,749,4.8,3
Andhra Gunpowder,Seshadripuram,Recommended,Paneer Makhani Family Bucket Biryani,899,4.4,1
Andhra Gunpowder,Seshadripuram,Recommended,Curd Rice Dal Khichdi,199,4.3,33
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Veg Meals (For 2),599,4.3,46
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Veg Carrier Meals (For 3-4),739,5,48
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Non-veg Meals (For 1),389,4.4,66
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Non-Veg Carrier Meals (for 3-4),939,4.5,1
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Gun Powder Khichdi,199,4.8,99
Andhra Gunpowder,Seshadripuram,Recommended,Ghee Podi Khichdi,199,4.5,18
Andhra Gunpowder,Seshadripuram,Recommended,Paneer Hyderabadi Biryani,299,4.3,43
Andhra Gunpowder,Seshadripuram,Recommended,Paneer Makhni Biryani,299,4.6,10
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Style Chicken Biryani,369,4.1,37
Andhra Gunpowder,Seshadripuram,Recommended,Egg Biryani,259,4.6,43
Andhra Gunpowder,Seshadripuram,Recommended,Boneless Kebab Biryani,299,4.8,50
Andhra Gunpowder,Seshadripuram,Recommended,Chicken Tikka Masala Biryani,369,3.4,5
Andhra Gunpowder,Seshadripuram,Recommended,Bhai Biryani - Khushka with Egg,199,4.6,28
Andhra Gunpowder,Seshadripuram,Recommended,Bhai Biryani Khushka with Egg - Family Pack (Serves 3-4),489,4.1,2
Andhra Gunpowder,Seshadripuram,Recommended,Fried Chicken Kebab (Boneless),289,4.5,170
Andhra Gunpowder,Seshadripuram,Recommended,Andhra Pepper Chicken Boneless,299,4.4,65
Andhra Gunpowder,Seshadripuram,Recommended,Ghee Gulab Jamun (2 Pcs),59,4.5,71
Andhra Gunpowder,Seshadripuram,Lite And Wholesome,Sambar Rice Bowl,209,4.6,90
Andhra Gunpowder,Seshadripuram,Lite And Wholesome,Curd And Poriyal Rice Bowl,189,4.8,40
Andhra Gunpowder,Seshadripuram,Lite And Wholesome,Sambar Dal Khichdi,199,4.5,8
Andhra Gunpowder,Seshadripuram,Lite And Wholesome,Deccan Dal Khichdi,199,4.9,6
Andhra Gunpowder,Seshadripuram,Lite And Wholesome,Rasam and Poriyal Rice Bowl,169,4.6,49
Andhra Gunpowder,Seshadripuram,Lite And Wholesome,Curd Rice Dal Khichdi,199,4.3,33
Andhra Gunpowder,Seshadripuram,Authentic Andhra Meals,Andhra Veg Meals (For 1),319,4.5,265
Andhra Gunpowder,Seshadripuram,Authentic Andhra Meals,Andhra Veg Meals (For 2),599,4.3,46
Andhra Gunpowder,Seshadripuram,Authentic Andhra Meals,Andhra Veg Carrier Meals (For 3-4),739,5,48
Andhra Gunpowder,Seshadripuram,Authentic Andhra Meals,Andhra Non-veg Meals (For 1),389,4.4,66
Andhra Gunpowder,Seshadripuram,Authentic Andhra Meals,Andhra Non-veg Meals (For 2),689,5,5
Andhra Gunpowder,Seshadripuram,Authentic Andhra Meals,Andhra Non-Veg Carrier Meals (for 3-4),939,4.5,1
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Gunpowder Ghee Rice Bowl,159,4.9,22
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Pappu Rice Bowl,219,4.7,504
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Brinjal Curry Rice Bowl,229,4.8,135
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Andhra Gun Powder Khichdi,199,4.8,99
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Chicken Pulusu Rice Bowl,249,4.7,9
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Egg Curry Rice Bowl (Andhra Style),199,4.4,89
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Andhra Chicken Curry Rice Bowl,298,4,41
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Sambar Rice and Chicken Masala Fry Rice Bowl,249,4,8
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Rasam Rice and Bangalore Kebab Bowl,239,4.6,19
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Chicken Tikka Rice Bowl,279,0,0
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Sambar Rice and Bangalore Kebab Bowl,249,4.2,4
Andhra Gunpowder,Seshadripuram,Andhra Bowls,Rasam Rice and Chicken Masala Fry Bowl,239,4.2,5
Andhra Gunpowder,Seshadripuram,Southern Spiced Khichdis,Ghee Podi Khichdi,199,4.5,18
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Pappu Ghee Rice Bowl,249,4.5,4
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Butter Paneer Masala Ghee Rice Bowl,269,0,0
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Chicken Tikka Ghee Rice Bowl,299,0,0
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Chicken Pulusu Ghee Rice Bowl,299,4.5,1
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Guntur Chicken Ghee Rice Bowl,299,4.6,2
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Coastal Chicken Curry Ghee Rice Bowl,289,4.7,1
Andhra Gunpowder,Seshadripuram,Ghee Rice Bowls,Butter Chicken Ghee Rice Bowl,299,0,0
Andhra Gunpowder,Seshadripuram,Desserts,Payasam (200 g),49,4.3,86
Andhra Gunpowder,Seshadripuram,Desserts,Ghee Gulab Jamun (2 Pcs),59,4.5,71
Andhra Gunpowder,Seshadripuram,Desserts,Ghee Gulab Jamun (4 Pcs),99,4.6,33
Andhra Gunpowder,Seshadripuram,Desserts,Dry Fruit Rabdi,65,4.6,13
Andhra Gunpowder,Seshadripuram,Desserts,Rabdi,49,4.3,92
Andhra Gunpowder,Seshadripuram,Desserts,Shahi Tukda.,79,0,0
Andhra Gunpowder,Seshadripuram,Desserts,Nizami Kheer,79,5,3
Andhra Gunpowder,Seshadripuram,Desserts,Tender Coconut Pudding,99,3.9,5
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Hummus & Bell Pepper Wrap,260,4.7,59
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Hummus & Olives Wrap,260,4.6,71
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Deviled Egg & Sriracha Wrap,270,4.8,35
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Fried Chicken & Mozzarella Wrap,290,4.5,75
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Peri-Peri Chicken & Mozzarella Wrap,280,4.8,143
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Estelle (Veggies & Mozza Sandwich),225,4.7,194
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Laura (Mozza & Basil Pesto Sandwich),215,4.5,488
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Sophie (Feta & Olives Sandwich),215,4.7,99
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Olivia (Mushroom & Feta Sandwich),215,4.5,287
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Franck (Deviled Egg & Sriracha Sandwich),225,4.6,91
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Hugo (Fried Chicken & Mozza Sandwich),255,4.7,599
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Michel (Chicken & Mozza Sandwich),245,4.7,313
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Aime (Chicken & Chilli Sandwich),245,4.7,174
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Victor (Lamb & Garlic Aioli Sandwich),305,4.6,165
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Jacques (Butter Garlic Prawns & Aioli Sandwich),305,4.8,110
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Jean (Bacon & Feta Sandwich),305,4.6,260
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Cajun Spiced Fries,250,4.7,107
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Fries with Cheese Dip,300,4.6,29
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Hummus with Olives & Toasted Bread,325,4.6,201
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Recommended,Onion Rings,270,4.8,55
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Sweet Crepes,Dark Chocolate Crepe,290,4.7,35
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Sweet Crepes,Salted Caramel & Biscuit Crepe,290,4.8,19
Paris Panini - Gourmet Sandwiches & Wraps,Central Bangalore,Sweet Crepes,Nutella Crepe,290,4.8,51
