name,ingredients,diet,flavor,course,state,region,style,category,source
Homestyle Rajma - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Punjabi Chole - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Dal Makhani - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Mom Style Aloo Matar - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Aloo Palak - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Aloo Dum - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Veg Kofta - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Fam's Favorite Matar Paneer - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Mushroom Masala - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Shahi Paneer - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Sunday Paneer Curry - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Paneer Masala - Light Meal,,,,,,,,veg homely - light meal,swiggy_bangalore
Butter Dal Makhani Light Meal + Aloo Matar Masa...,,,,,,,,veg homely - light meal,swiggy_bangalore
Egg Curry - Light Meal,,,,,,,,non-veg homely - light meal,swiggy_bangalore
Masala Chicken - Light Meal,,,,,,,,non-veg homely - light meal,swiggy_bangalore
Homestyle Rajma - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Punjabi Chole - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Dal Makhani - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Mom Style Aloo Matar - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Aloo Palak - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Veg Kofta - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Mushroom Masala - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Sunday Paneer Curry - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Palak Paneer - Everyday Thali,,,,,,,,veg homely - everyday thali,swiggy_bangalore
Egg Curry - Everyday Thali,,,,,,,,non-veg homely - everyday thali,swiggy_bangalore
Sunday Chicken Curry - Everyday Thali,,,,,,,,non-veg homely - everyday thali,swiggy_bangalore
Saag Wala Chicken - Everyday Thali,,,,,,,,non-veg homely - everyday thali,swiggy_bangalore
Homestyle Rajma - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Mom Style Aloo Matar - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Aloo Palak - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Aloo Dum - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Veg Kofta - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Mushroom Masala - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Shahi Kofta Feast Thali + 3 Mini Samosas,,,,,,,,veg homely - feast thali,swiggy_bangalore
Fam's Favorite Matar Paneer - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Shahi Paneer - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Sunday Paneer Curry - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Paneer Masala - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Palak Paneer - Feast Thali,,,,,,,,veg homely - feast thali,swiggy_bangalore
Kadhai wala Paneer Feast Thali + Masala Chaas,,,,,,,,veg homely - feast thali,swiggy_bangalore
Shahi Chicken - Feast Thali,,,,,,,,non-veg homely - feast thali,swiggy_bangalore
Sunday Chicken Curry - Feast Thali,,,,,,,,non-veg homely - feast thali,swiggy_bangalore
Masala Chicken - Feast Thali,,,,,,,,non-veg homely - feast thali,swiggy_bangalore
Saag Wala Chicken - Feast Thali,,,,,,,,non-veg homely - feast thali,swiggy_bangalore
Chicken Masala Curry Feast Thali + Masala Chaas,,,,,,,,non-veg homely - feast thali,swiggy_bangalore
Ghee Phulka [Pack of 4],,,,,,,,breads & rice,swiggy_bangalore
Ghee Phulka [Pack of 12],,,,,,,,breads & rice,swiggy_bangalore
Ghee Tikona Paratha [Pack of 3],,,,,,,,breads & rice,swiggy_bangalore
Ghee Tikona Paratha [Pack of 9],,,,,,,,breads & rice,swiggy_bangalore
Basmati Rice [400 gm],,,,,,,,breads & rice,swiggy_bangalore
Mini Aloo Samosa [Pack of 3],,,,,,,,sides & drinks,swiggy_bangalore
Mini Aloo Samosa [Pack of 6],,,,,,,,sides & drinks,swiggy_bangalore
Ghar Ka Moong Dal Halwa [100 gm],,,,,,,,sides & drinks,swiggy_bangalore
Mini Gulab Jamuns [100 gm],,,,,,,,sides & drinks,swiggy_bangalore
Masala Lemonade [200 ml],,,,,,,,sides & drinks,swiggy_bangalore
Classic Masala Chaas [200 ml],,,,,,,,sides & drinks,swiggy_bangalore
Punjabi Lassi [200 ml],,,,,,,,sides & drinks,swiggy_bangalore
Coke [475 ml],,,,,,,,sides & drinks,swiggy_bangalore
Masala Raita [100 ml],,,,,,,,sides & drinks,swiggy_bangalore
Egg Biryani Thali,,,,,,,,recommended,swiggy_bangalore
Tangdi Chicken Biryani Thali,,,,,,,,recommended,swiggy_bangalore
Chicken Tandoori Biryani+ Dessert+ 2 Mini Samos...,,,,,,,,recommended,swiggy_bangalore
Chef's Special Chicken Mughal Biryani,,,,,,,,recommended,swiggy_bangalore
Chicken Tikka Mughal Biryani,,,,,,,,recommended,swiggy_bangalore
Butter Chicken Mughal Biryani,,,,,,,,recommended,swiggy_bangalore
Signature Chicken Biryani + Gulab Jamun + Lemon...,,,,,,,,recommended,swiggy_bangalore
Dhaba Chicken Mughal Biryani,,,,,,,,recommended,swiggy_bangalore
Double Chicken Tangdi Mughal Biryani,,,,,,,,recommended,swiggy_bangalore
Chicken Overload Mughal Biryani,,,,,,,,recommended,swiggy_bangalore
Tandoori Chicken Mughal Biryani + Lemonade + Raita,,,,,,,,recommended,swiggy_bangalore
Bhuna Chicken Biryani + 3 Mini Samosas + Lemona...,,,,,,,,recommended,swiggy_bangalore
Peri Peri Chicken Wings,,,,,,,,recommended,swiggy_bangalore
Smoky BBQ Chicken Wings [6 Pcs],,,,,,,,recommended,swiggy_bangalore
Angara Paneer Tikka [10 Pcs],,,,,,,,recommended,swiggy_bangalore
2 Value Biryanis @ 99 each,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
Dum Aloo Value Biryani Bowl,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
Tangdi Chicken Value Biryani Bowl,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
Egg Value Biryani Bowl,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
3 Value Biryanis @ 399 [Eligible for coupons too],,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
4 Value Biryanis @ 499 [Eligible for coupons too],,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
2 Chicken Tandoori Biryani Bowls,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
Dum Aloo Biryani Bowl,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
Tangdi Chicken Biryani Bowl,,,,,,,,2 value biryanis @ 99 each,swiggy_bangalore
2 Half KG Biryanis @ 179 each,,,,,,,,1 + 1 bogo @ 179 each [coupons applicable],swiggy_bangalore
Dum Aloo Biryani Thali,,,,,,,,biryani feast thali,swiggy_bangalore
Chef's Special Paneer Biryani Thali,,,,,,,,biryani feast thali,swiggy_bangalore
Chef's Special Chicken Biryani Thali,,,,,,,,biryani feast thali,swiggy_bangalore
Chicken Tikka Biryani Thali,,,,,,,,biryani feast thali,swiggy_bangalore
Any Biryani + Any Starter [FREE Choco Lava Cake],,,,,,,,party combos [free thums up & choco lava worth ...,swiggy_bangalore
Any 2 Biryanis + Any Starter [FREE Thums Up & C...,,,,,,,,party combos [free thums up & choco lava worth ...,swiggy_bangalore
Any 2 Biryanis [FREE Choco Lava Cake],,,,,,,,party combos [free thums up & choco lava worth ...,swiggy_bangalore
Any 3 Biryanis [FREE Thums Up & Choco Lava Cake],,,,,,,,party combos [free thums up & choco lava worth ...,swiggy_bangalore
Chole Mughal Biryani,,,,,,,,veg mughal biryani,swiggy_bangalore
Chef's Special Paneer Mughal Biryani,,,,,,,,veg mughal biryani,swiggy_bangalore
Paneer Makhni Mughal Biryani,,,,,,,,veg mughal biryani,swiggy_bangalore
Paneer Handi Mughal Biryani + Gulab Jamun + Lem...,,,,,,,,veg mughal biryani,swiggy_bangalore
Tandoori Chicken Wings [6 Pcs],,,,,,,,chicken starters,swiggy_bangalore
Garlic Pepper Chicken Wings [6 Pcs],,,,,,,,chicken starters,swiggy_bangalore
Chicken Peri Peri Tikka,,,,,,,,chicken starters,swiggy_bangalore
Grilled Chicken Kalimiri,,,,,,,,chicken starters,swiggy_bangalore
Firangi BBQ Chicken,,,,,,,,chicken starters,swiggy_bangalore
Original Tandoori Aloo [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Peri Peri Aloo Tikka [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Classic Paneer Tikka [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Choco Lava Cake + Coke Combo @ Rs.79,,,,,,,,drinks & desserts,swiggy_bangalore
Nachos + Coke Combo @ Rs.49,,,,,,,,drinks & desserts,swiggy_bangalore
Ghee Moong Dal Halwa 100 gm,,,,,,,,drinks & desserts,swiggy_bangalore
Mini Gulab Jamun Box 100 gm,,,,,,,,drinks & desserts,swiggy_bangalore
Double Chocolate Brownie,,,,,,,,drinks & desserts,swiggy_bangalore
Ghee Moong Dal Halwa [500 gm],,,,,,,,drinks & desserts,swiggy_bangalore
Mini Gulab Jamun Box [500 gm],,,,,,,,drinks & desserts,swiggy_bangalore
Zingy Lemonade (200 ml),,,,,,,,drinks & desserts,swiggy_bangalore
Masala Chaas [200 ml],,,,,,,,drinks & desserts,swiggy_bangalore
Kesar Dry Fruit Lassi [200 ml],,,,,,,,drinks & desserts,swiggy_bangalore
Masala Raita,,,,,,,,drinks & desserts,swiggy_bangalore
Desi Ghee Dal Khichdi Bowl,,,,,,,,recommended,swiggy_bangalore
Tadka Curd-Rice Bowl,,,,,,,,recommended,swiggy_bangalore
Dal Tadka Dhaba Style [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Punjabi Kadhi Pakoda [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Pind di Dal Makhani [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Punjabi Style Matar Paneer Steamed Rice Bowl,,,,,,,,recommended,swiggy_bangalore
Jalandhari Mushroom Masala [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Dilliwala Paneer Makhani [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
GT Road Paneer Mughlai [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Paneer Masala Rice Bowl + Gulab Jamun + 3 Mini ...,,,,,,,,recommended,swiggy_bangalore
NH1 Dhaba Egg Curry [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Kake Da Butter Chicken [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Homestyle Chicken [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
NH1 Chicken Tikka Masala [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Chicken Makkanwala Rice Bowl + Gulab Jamun + Chaas,,,,,,,,recommended,swiggy_bangalore
Patiala Chicken Mughlai [Steamed Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Amritsari Egg Tadka Rice Bowl + Gulab Jamun,,,,,,,,recommended,swiggy_bangalore
Classic Chicken Masala Rice Bowl + 3 Mini Samosas,,,,,,,,recommended,swiggy_bangalore
Delhi-6 Rajma [Masala Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Pind di Dal Makhani [Masala Rice] Bowl,,,,,,,,recommended,swiggy_bangalore
Any Rice Bowl + Any Starter [FREE Choco Lava De...,,,,,,,,bowl & starter combos [free coke & choco lava w...,swiggy_bangalore
Any 2 Rice Bowls + Any Starter [FREE Coke & Cho...,,,,,,,,bowl & starter combos [free coke & choco lava w...,swiggy_bangalore
Millet Dal Khichdi Bowl - Healthy,,,,,,,,everyday classics,swiggy_bangalore
Butter Garlic Moong Dal Khichdi Bowl,,,,,,,,everyday classics,swiggy_bangalore
Butter Garlic Toor Dal Khichdi Bowl,,,,,,,,everyday classics,swiggy_bangalore
Dal Tadka Dhaba Style Rice Bowl,,,,,,,,everyday classics,swiggy_bangalore
Punjabi Kadhi Pakoda Rice Bowl,,,,,,,,everyday classics,swiggy_bangalore
Delhi-6 Rajma Rice Bowl,,,,,,,,everyday classics,swiggy_bangalore
Pind di Dal Makhani Rice Bowl,,,,,,,,everyday classics,swiggy_bangalore
Amritsari Chole Rice Bowl,,,,,,,,everyday classics,swiggy_bangalore
2 Bowls @ 99 each,,,,,,,,2 bowls @ 99 each,swiggy_bangalore
3 Bowls @ 399 [Eligible for coupons too],,,,,,,,2 bowls @ 99 each,swiggy_bangalore
Tandoori Aloo Dum Biryani Bowl,,,,,,,,biryani bowls,swiggy_bangalore
Paneer Tikka Biryani Bowl,,,,,,,,biryani bowls,swiggy_bangalore
Egg Dum Biryani Bowl,,,,,,,,biryani bowls,swiggy_bangalore
Original Chicken Tangdi Biryani Bowl,,,,,,,,biryani bowls,swiggy_bangalore
Chicken Dum-Pukht Biryani Bowl,,,,,,,,biryani bowls,swiggy_bangalore
Classic Chicken Tikka Biryani Bowl,,,,,,,,biryani bowls,swiggy_bangalore
Dal Tadka Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Kadhi Pakoda Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Rajma Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Chole Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Dum Aloo Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Paneer Makhani Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Egg Curry Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Homestyle Chicken Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Butter Chicken Mini Rice Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Dal Makhani Mini Rice Bowl + Butter Paneer Mini...,,,,,,,,mini rice bowls @100,swiggy_bangalore
Chole Chawal Mini Bowl + Rajma Chawal Mini Bowl,,,,,,,,mini rice bowls @100,swiggy_bangalore
Delhi-6 Rajma [Steamed Rice] Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Amritsari Chole [Steamed Rice] Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Aloo Matar Tariwale Steamed Rice Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Punjabi Dum Aloo [Steamed Rice] Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Lucky Da Malai Kofta [Steamed Rice] Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
NH1 Special Aloo Palak Steamed Rice Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
NH1 Paneer Tikka Masala [Steamed Rice] Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Townhall's Kadhai Paneer [Steamed Rice] Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
A1 Dhaba Palak Paneer Steamed Rice Bowl,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Pind Special Paneer Rice Bowl + 3 Mini Samosas,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Malai Makhani Kofta Rice Bowl + Gulab Jamun,,,,,,,,veg rice bowls [steamed rice],swiggy_bangalore
Model Town Kadhai Chicken [Steamed Rice] Bowl,,,,,,,,non-veg rice bowls [steamed rice],swiggy_bangalore
Singh Da Saag Chicken Steamed Rice Bowl,,,,,,,,non-veg rice bowls [steamed rice],swiggy_bangalore
Dal Tadka Dhaba Style [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Punjabi Kadhi Pakoda [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Amritsari Chole [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Aloo Matar Tariwale Masala Rice Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Punjabi Dum Aloo [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Lucky Da Malai Kofta [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Punjabi Style Matar Paneer Masala Rice Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
NH1 Special Aloo Palak Masala Rice Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Jalandhari Mushroom Masala [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Purani Dilli Paneer Makhani [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
NH1 Paneer Tikka Masala [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
GT Road Paneer Mughlai [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
Townhall's Kadhai Paneer [Masala Rice] Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
A1 Dhaba Palak Paneer Masala Rice Bowl,,,,,,,,veg rice bowls [masala rice],swiggy_bangalore
NH1 Dhaba Egg Curry [Masala Rice] Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
Kake Da Butter Chicken [Masala Rice] Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
Homestyle Chicken [Masala Rice] Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
NH1 Chicken Tikka Masala [Masala Rice] Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
Model Town Kadhai Chicken [Masala Rice] Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
Patiala Chicken Mughlai [Masala Rice] Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
Singh Da Saag Chicken Masala Rice Bowl,,,,,,,,non-veg rice bowls [masala rice],swiggy_bangalore
Dal Tadka Dhaba Style [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Punjabi Kadhi Pakoda [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Delhi-6 Rajma [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Amritsari Chole [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Pind di Dal Makhani [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Aloo Matar Tariwale Paratha Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Punjabi Dum Aloo [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Lucky Da Malai Kofta [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Punjabi Style Matar Paneer Paratha Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Jalandhari Mushroom Masala [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
NH1 Special Aloo Palak Paratha Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Dilliwala Paneer Makhani [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
NH1 Paneer Tikka Masala [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
GT Road Paneer Mughlai [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
Townhall's Kadhai Paneer [Paratha] Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
A1 Dhaba Palak Paneer Paratha Bowl,,,,,,,,veg paratha bowls,swiggy_bangalore
NH1 Dhaba Egg Curry [Paratha] Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
Kake Da Butter Chicken [Paratha] Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
Homestyle Chicken [Paratha] Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
NH1 Chicken Tikka Masala [Paratha] Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
Model Town Kadhai Chicken [Paratha] Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
Patiala Chicken Mughlai [Paratha] Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
Singh Da Saag Chicken Paratha Bowl,,,,,,,,non-veg paratha bowls,swiggy_bangalore
Punjabi Tandoori Chicken Wings [6 Pcs],,,,,,,,chicken starters,swiggy_bangalore
Dhuadhaar Chicken Wings [6 Pcs],,,,,,,,chicken starters,swiggy_bangalore
Pepper Garlic Chicken Wings [6 Pcs],,,,,,,,chicken starters,swiggy_bangalore
Highway Dhaba Chicken Tikka,,,,,,,,chicken starters,swiggy_bangalore
Peri Peri Chicken Tikka,,,,,,,,chicken starters,swiggy_bangalore
Chicken Kali Mirch Tikka,,,,,,,,chicken starters,swiggy_bangalore
Smoky Chicken BBQ,,,,,,,,chicken starters,swiggy_bangalore
Mini Punjabi Samosa [Pack of 3],,,,,,,,veg starters,swiggy_bangalore
Mini Punjabi Samosa [Pack of 6],,,,,,,,veg starters,swiggy_bangalore
Classic Tandoori Aloo [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Peri Peri Tandoori Aloo [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Original Paneer Tikka [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Peri Peri Paneer Tikka [10 Pcs],,,,,,,,veg starters,swiggy_bangalore
Desi Ghee Moong Dal Halwa [100 gm],,,,,,,,thanda & meetha,swiggy_bangalore
Gulab Jamun Minis Box [100 gm],,,,,,,,thanda & meetha,swiggy_bangalore
Choco Lava Delight Cake,,,,,,,,thanda & meetha,swiggy_bangalore
Desi Ghee Moong Dal Halwa [500 gm],,,,,,,,thanda & meetha,swiggy_bangalore
Gulab Jamun Minis Box [500 gm],,,,,,,,thanda & meetha,swiggy_bangalore
Amritsari Lassi [200 ml],,,,,,,,thanda & meetha,swiggy_bangalore
Chicken Tikka (8 Pcs),,,,,,,,recommended,swiggy_bangalore
Chicken Dum Biryani - Bachelor,,,,,,,,bachelor biryani,swiggy_bangalore
Egg Dum Biryani - Bachelor,,,,,,,,bachelor biryani,swiggy_bangalore
Veg Dum Biryani - Bachelor,,,,,,,,bachelor biryani,swiggy_bangalore
Hyderabadi Chicken Tikka Biryani Bowl,,,,,,,,biryani bowls & combos,swiggy_bangalore
Hyderabadi Tandoori Tangdi Biryani Bowl,,,,,,,,biryani bowls & combos,swiggy_bangalore
Hyderabadi Prawn Tikka Biryani Bowl,,,,,,,,biryani bowls & combos,swiggy_bangalore
Hyderabadi Egg Biryani Bowl,,,,,,,,biryani bowls & combos,swiggy_bangalore
Hyderabadi Paneer Tikka Biryani Bowl,,,,,,,,biryani bowls & combos,swiggy_bangalore
Half Hyderabadi Chicken Dum Biryani,,,,,,,,half biryani,swiggy_bangalore
Half Hyderabadi Egg Dum Biryani,,,,,,,,half biryani,swiggy_bangalore
Half Hyderabadi Paneer Dum Biryani,,,,,,,,half biryani,swiggy_bangalore
Half Hyderabadi Boneless Chicken Dum Biryani,,,,,,,,half biryani,swiggy_bangalore
Half Hyderabadi Mutton Dum Biryani,,,,,,,,half biryani,swiggy_bangalore
Tandoori Chicken Wings (12 Pcs),,,,,,,,kebabs and tikkas,swiggy_bangalore
Tandoori Paneer Tikka (8 Pcs),,,,,,,,kebabs and tikkas,swiggy_bangalore
Tandoori Tangdi (3Pcs),,,,,,,,kebabs and tikkas,swiggy_bangalore
Chicken Seekh Kebab,,,,,,,,kebabs and tikkas,swiggy_bangalore
Mutton Seekh Kabab,,,,,,,,kebabs and tikkas,swiggy_bangalore
Mutton Rogan Josh,,,,,,,,curries and breads,swiggy_bangalore
Whole Wheat Paratha ( 1 No),,,,,,,,curries and breads,swiggy_bangalore
Steamed Basmati Rice,,,,,,,,curries and breads,swiggy_bangalore
Angoori Jamun (12 Nos),,,,,,,,desserts,swiggy_bangalore
Kesari Phirni,,,,,,,,desserts,swiggy_bangalore
Moong Dal Halwa,,,,,,,,desserts,swiggy_bangalore
Kesar Pista Shake,,,,,,,,shakes,swiggy_bangalore
Mango  Shake,,,,,,,,shakes,swiggy_bangalore
Chocolate  Shake,,,,,,,,shakes,swiggy_bangalore
Coke Can,,,,,,,,beverages,swiggy_bangalore
Coke Can (6 Nos),,,,,,,,beverages,swiggy_bangalore
Coolberg Non Alcoholic Beer -Malt (330 Ml),,,,,,,,beverages,swiggy_bangalore
Coolberg Non Alcoholic Beer -Cranberry (330 Ml),,,,,,,,beverages,swiggy_bangalore
Coolberg Non Alcoholic Beer -Ginger (330 Ml),,,,,,,,beverages,swiggy_bangalore
Coolberg Non Alcoholic Beer -Mint (330 Ml),,,,,,,,beverages,swiggy_bangalore
Coolberg Non Alcoholic Beer -Peach (330 Ml),,,,,,,,beverages,swiggy_bangalore
Coolberg Non Alcoholic Beer -Strawberry (330 Ml),,,,,,,,beverages,swiggy_bangalore
Vietnamese Style Iced Coffee,,,,,,,,recommended,swiggy_bangalore
Spanish Style Iced Coffee,,,,,,,,recommended,swiggy_bangalore
Trioccino Frappe,,,,,,,,recommended,swiggy_bangalore
100% Whole Wheat Sourdough (450g),,,,,,,,recommended,swiggy_bangalore
Olive And Rosemary Sourdough (420g),,,,,,,,recommended,swiggy_bangalore
Spaghetti Aglio E Olio,,,,,,,,recommended,swiggy_bangalore
Spaghetti In Mushroom Florentine,,,,,,,,recommended,swiggy_bangalore
Smoked Chicken Sandwich,,,,,,,,recommended,swiggy_bangalore
Peri Peri Fries,,,,,,,,recommended,swiggy_bangalore
Nilgiri Travel Tumbler- 500ml,,,,,,,,merchandise,swiggy_bangalore
Coromandel Sipper- 500 Ml,,,,,,,,merchandise,swiggy_bangalore
Spicy Chicken Craver (10cm),,,,,,,,recommended,swiggy_bangalore
Classic Chicken Craver (10cm),,,,,,,,recommended,swiggy_bangalore
Tandoori Paneer Craver (10cm),,,,,,,,recommended,swiggy_bangalore
Classic Veggie Craver (10cm),,,,,,,,recommended,swiggy_bangalore
Cheesy American BBQ,,,,,,,,recommended,swiggy_bangalore
Cheesy Chicken Tikka,,,,,,,,recommended,swiggy_bangalore
Cheesy Paneer Tikka,,,,,,,,recommended,swiggy_bangalore
Cheesy Mexican,,,,,,,,recommended,swiggy_bangalore
Cheesy Lamb Pepperoni,,,,,,,,recommended,swiggy_bangalore
Potato Chilli Cheese,,,,,,,,recommended,swiggy_bangalore
Chicken Keema Melt,,,,,,,,recommended,swiggy_bangalore
Veggie Delite Sandwich,,,,,,,,recommended,swiggy_bangalore
Aloo Patty Sandwich,,,,,,,,recommended,swiggy_bangalore
Paneer Tikka Sandwich,,,,,,,,recommended,swiggy_bangalore
Chilli Bean Patty Sandwich,,,,,,,,recommended,swiggy_bangalore
Corn & Peas Sandwich,,,,,,,,recommended,swiggy_bangalore
Veg Shammi Sandwich,,,,,,,,recommended,swiggy_bangalore
B.M.T Sandwich,,,,,,,,recommended,swiggy_bangalore
Roasted Chicken Strip Sandwich,,,,,,,,recommended,swiggy_bangalore
Tuna Sandwich,,,,,,,,recommended,swiggy_bangalore
Barreled Plum Americano,,,,,,,,recommended,swiggy_bangalore
Iced Barreled Plum Americano,,,,,,,,recommended,swiggy_bangalore
